X_axis;Y_axis;R;G;B;Camera;Photo_number;Color;Hue;Saturation;Value;Y;U;V;R_Average;G_Average;B_Average
602;605;154;16;16;Canon G7X Mark ii;legocolor107.png;Red;0.0;0.8961039;0.60392157;57.262;-20.300904;84.839226;61;65;68
687;666;84;69;76;Canon G7X Mark ii;legocolor107.png;Dark Bluish Grey;332.0;0.17857143;0.32941176;74.283;0.844764;8.521809;61;65;68
759;706;66;71;75;Canon G7X Mark ii;legocolor107.png;Dark Bluish Grey;207.0;0.12;0.29411765;69.961;2.479188;-3.473797;61;65;68
861;646;20;21;25;Canon G7X Mark ii;legocolor107.png;Black;228.0;0.2;0.09803922;21.157;1.890756;-1.014689;61;65;68
917;672;43;44;46;Canon G7X Mark ii;legocolor107.png;Black;220.0;0.06521739;0.18039216;43.929;1.018932;-0.814733;61;65;68
977;600;99;106;114;Canon G7X Mark ii;legocolor107.png;Light Bluish Grey;212.0;0.13157895;0.44705882;104.819;4.517052;-5.103263;61;65;68
1075;644;143;153;163;Canon G7X Mark ii;legocolor107.png;Light Bluish Grey;210.0;0.12269939;0.63921569;151.15;5.8302;-7.14755;61;65;68
667;208;152;39;21;Canon G7X Mark ii;legocolor108.png;Orange;8.0;0.86184211;0.59607843;70.735;-24.46962;71.269405;139;139;141
767;294;149;39;16;Canon G7X Mark ii;legocolor108.png;Orange;10.0;0.89261745;0.58431373;69.268;-26.207856;69.924964;139;139;141
816;296;38;108;120;Canon G7X Mark ii;legocolor108.png;Medium Azure;189.0;0.68333333;0.47058824;88.438;15.528504;-44.234126;139;139;141
915;351;31;104;119;Canon G7X Mark ii;legocolor108.png;Medium Azure;190.0;0.7394958;0.46666667;83.883;17.277564;-46.378391;139;139;141
933;357;18;91;123;Canon G7X Mark ii;legocolor108.png;Dark Azure;198.0;0.85365854;0.48235294;72.821;24.688068;-48.078017;139;139;141
961;373;20;95;127;Canon G7X Mark ii;legocolor108.png;Dark Azure;198.0;0.84251969;0.49803922;76.223;24.982284;-49.307571;139;139;141
1040;416;105;136;139;Canon G7X Mark ii;legocolor108.png;Aqua;185.0;0.24460432;0.54509804;127.073;5.868084;-19.358021;139;139;141
1059;423;130;154;154;Canon G7X Mark ii;legocolor108.png;Aqua;180.0;0.15584416;0.60392157;146.824;3.530592;-14.754648;139;139;141
1157;497;159;110;33;Canon G7X Mark ii;legocolor108.png;Yellow;37.0;0.79245283;0.62352941;115.873;-40.773516;37.822379;139;139;141
1184;511;150;97;27;Canon G7X Mark ii;legocolor108.png;Yellow;34.0;0.82;0.58823529;104.867;-38.310564;39.581641;139;139;141
1180;554;128;104;56;Canon G7X Mark ii;legocolor108.png;Bright Light Yellow;40.0;0.5625;0.50196078;105.704;-24.454368;19.553592;139;139;141
1229;574;157;125;74;Canon G7X Mark ii;legocolor108.png;Bright Light Yellow;37.0;0.52866242;0.61568627;128.754;-26.938968;24.771742;139;139;141
1356;539;177;114;143;Canon G7X Mark ii;legocolor108.png;Bright Pink;332.0;0.3559322;0.69411765;136.143;3.373644;35.831589;139;139;141
1389;558;177;121;158;Canon G7X Mark ii;legocolor108.png;Bright Pink;320.0;0.31638418;0.69411765;141.962;7.890696;30.728326;139;139;141
501;253;157;151;151;Canon G7X Mark ii;legocolor108.png;White;0.0;0.03821656;0.61568627;152.794;-0.882648;3.688662;139;139;141
597;310;154;146;144;Canon G7X Mark ii;legocolor108.png;White;12.0;0.06493506;0.60392157;148.164;-2.048688;5.118172;139;139;141
590;439;126;134;87;Canon G7X Mark ii;legocolor108.png;Yellowish Green;70.0;0.35074627;0.5254902;126.25;-19.311;-0.21925;139;139;141
638;456;109;121;73;Canon G7X Mark ii;legocolor108.png;Yellowish Green;75.0;0.39669421;0.4745098;111.94;-19.15848;-2.57838;139;139;141
549;495;129;107;86;Canon G7X Mark ii;legocolor108.png;Tan;29.0;0.33333333;0.50588235;111.184;-12.390528;15.624632;139;139;141
587;512;126;99;80;Canon G7X Mark ii;legocolor108.png;Tan;25.0;0.36507937;0.49411765;104.907;-12.254244;18.498561;139;139;141
571;583;126;7;13;Canon G7X Mark ii;legocolor108.png;Red;357.0;0.94444444;0.49411765;43.265;-14.89038;72.558595;139;139;141
613;587;111;2;8;Canon G7X Mark ii;legocolor108.png;Red;357.0;0.98198198;0.43529412;35.275;-13.4193;66.410825;139;139;141
712;646;39;37;40;Canon G7X Mark ii;legocolor108.png;Dark Bluish Grey;280.0;0.075;0.15686275;37.94;1.01352;0.92962;139;139;141
777;694;48;47;52;Canon G7X Mark ii;legocolor108.png;Dark Bluish Grey;252.0;0.09615385;0.20392157;47.869;2.032452;0.114887;139;139;141
912;670;9;10;12;Canon G7X Mark ii;legocolor108.png;Black;220.0;0.25;0.04705882;9.929;1.018932;-0.814733;139;139;141
1005;710;21;21;21;Canon G7X Mark ii;legocolor108.png;Black;0.0;0.0;0.08235294;21.0;0.0;0.0;139;139;141
1033;559;66;70;81;Canon G7X Mark ii;legocolor108.png;Light Bluish Grey;224.0;0.18518519;0.31764706;70.058;5.383464;-3.558866;139;139;141
1152;631;109;118;127;Canon G7X Mark ii;legocolor108.png;Light Bluish Grey;210.0;0.14173228;0.49803922;116.335;5.24718;-6.432795;139;139;141
502;285;114;44;8;Canon G7X Mark ii;legocolor109.png;Orange;20.0;0.92982456;0.44705882;60.826;-25.990392;46.633598;95;100;78
646;332;218;109;14;Canon G7X Mark ii;legocolor109.png;Orange;28.0;0.93577982;0.85490196;130.761;-57.446412;76.508603;95;100;78
706;326;52;113;132;Canon G7X Mark ii;legocolor109.png;Medium Azure;194.0;0.60606061;0.51764706;96.927;17.255916;-39.400979;95;100;78
865;375;57;125;148;Canon G7X Mark ii;legocolor109.png;Medium Azure;195.0;0.61486486;0.58039216;107.29;20.02932;-44.10433;95;100;78
889;370;34;89;130;Canon G7X Mark ii;legocolor109.png;Dark Azure;206.0;0.73846154;0.50980392;77.229;25.963332;-37.911833;95;100;78
925;380;31;86;127;Canon G7X Mark ii;legocolor109.png;Dark Azure;206.0;0.75590551;0.49803922;74.229;25.963332;-37.911833;95;100;78
1003;407;114;142;143;Canon G7X Mark ii;legocolor109.png;Aqua;182.0;0.2027972;0.56078431;133.742;4.554936;-17.313734;95;100;78
1042;424;122;148;145;Canon G7X Mark ii;legocolor109.png;Aqua;173.0;0.17567568;0.58039216;139.884;2.517072;-15.684268;95;100;78
1135;464;141;108;15;Canon G7X Mark ii;legocolor109.png;Yellow;44.0;0.89361702;0.55294118;107.265;-45.39438;29.585595;95;100;78
1168;476;159;122;31;Canon G7X Mark ii;legocolor109.png;Yellow;43.0;0.80503145;0.62352941;122.689;-45.110988;31.844747;95;100;78
1182;505;212;196;121;Canon G7X Mark ii;legocolor109.png;Bright Light Yellow;49.0;0.42924528;0.83137255;192.234;-35.047128;17.334782;95;100;78
1245;528;138;126;88;Canon G7X Mark ii;legocolor109.png;Bright Light Yellow;46.0;0.36231884;0.54117647;125.256;-18.329952;11.176488;95;100;78
1354;480;132;94;109;Canon G7X Mark ii;legocolor109.png;Bright Pink;336.0;0.28787879;0.51764706;107.072;0.948576;21.861856;95;100;78
1397;495;121;88;107;Canon G7X Mark ii;legocolor109.png;Bright Pink;325.0;0.27272727;0.4745098;100.033;3.427764;18.388059;95;100;78
340;315;115;123;108;Canon G7X Mark ii;legocolor109.png;White;92.0;0.12195122;0.48235294;118.898;-5.361816;-3.418546;95;100;78
493;374;140;142;128;Canon G7X Mark ii;legocolor109.png;White;69.0;0.09859155;0.55686275;139.806;-5.808552;0.170138;95;100;78
515;506;133;155;93;Canon G7X Mark ii;legocolor109.png;Yellowish Green;81.0;0.4;0.60784314;141.354;-23.790168;-7.326458;95;100;78
553;506;176;195;131;Canon G7X Mark ii;legocolor109.png;Yellowish Green;78.0;0.32820513;0.76470588;182.023;-25.103316;-5.282171;95;100;78
513;577;130;117;85;Canon G7X Mark ii;legocolor109.png;Tan;43.0;0.34615385;0.50980392;117.239;-15.861588;11.191397;95;100;78
565;589;125;110;79;Canon G7X Mark ii;legocolor109.png;Tan;40.0;0.368;0.49019608;110.951;-15.719892;12.320973;95;100;78
585;655;118;35;31;Canon G7X Mark ii;legocolor109.png;Red;3.0;0.73728814;0.4627451;59.361;-13.953612;51.426403;95;100;78
631;662;92;21;19;Canon G7X Mark ii;legocolor109.png;Red;2.0;0.79347826;0.36078431;42.001;-11.316492;43.849123;95;100;78
742;684;53;53;55;Canon G7X Mark ii;legocolor109.png;Dark Bluish Grey;240.0;0.03636364;0.21568627;53.228;0.871824;-0.199956;95;100;78
833;726;48;52;51;Canon G7X Mark ii;legocolor109.png;Dark Bluish Grey;165.0;0.07692308;0.20392157;50.69;0.15252;-2.35913;95;100;78
973;678;24;26;25;Canon G7X Mark ii;legocolor109.png;Black;150.0;0.07692308;0.10196078;25.288;-0.141696;-1.129576;95;100;78
1063;708;3;5;4;Canon G7X Mark ii;legocolor109.png;Black;150.0;0.4;0.01960784;4.288;-0.141696;-1.129576;95;100;78
1071;553;47;56;53;Canon G7X Mark ii;legocolor109.png;Light Bluish Grey;160.0;0.16071429;0.21960784;52.967;0.016236;-5.233059;95;100;78
1218;605;61;70;67;Canon G7X Mark ii;legocolor109.png;Light Bluish Grey;160.0;0.12857143;0.2745098;66.967;0.016236;-5.233059;95;100;78
1408;478;187;63;25;Canon G7X Mark ii;legocolor110.png;Orange;14.0;0.86631016;0.73333333;95.744;-34.806048;80.031512;142;143;142
1262;527;172;53;21;Canon G7X Mark ii;legocolor110.png;Orange;13.0;0.87790698;0.6745098;84.933;-31.455036;76.357759;142;143;142
1276;594;56;151;157;Canon G7X Mark ii;legocolor110.png;Medium Azure;184.0;0.6433121;0.61568627;123.279;16.590732;-59.003683;142;143;142
1069;664;56;158;163;Canon G7X Mark ii;legocolor110.png;Medium Azure;183.0;0.65644172;0.63921569;128.072;17.184576;-63.207144;142;143;142
860;444;16;114;143;Canon G7X Mark ii;legocolor110.png;Dark Azure;194.0;0.88811189;0.56078431;88.004;27.058032;-63.147508;142;143;142
807;446;15;110;140;Canon G7X Mark ii;legocolor110.png;Dark Azure;194.0;0.89285714;0.54901961;85.015;27.05262;-61.403155;142;143;142
783;557;157;184;169;Canon G7X Mark ii;legocolor110.png;Aqua;147.0;0.14673913;0.72156863;174.217;-2.566764;-15.099309;142;143;142
736;562;158;179;164;Canon G7X Mark ii;legocolor110.png;Aqua;137.0;0.11731844;0.70196078;171.011;-3.449412;-11.410647;142;143;142
744;769;192;138;32;Canon G7X Mark ii;legocolor110.png;Yellow;40.0;0.83333333;0.75294118;142.062;-54.150504;43.795626;142;143;142
699;776;195;139;30;Canon G7X Mark ii;legocolor110.png;Yellow;40.0;0.84615385;0.76470588;143.318;-55.752456;45.325114;142;143;142
589;740;195;162;85;Canon G7X Mark ii;legocolor110.png;Bright Light Yellow;42.0;0.56410256;0.76470588;163.089;-38.419788;27.985947;142;143;142
542;748;193;159;87;Canon G7X Mark ii;legocolor110.png;Bright Light Yellow;41.0;0.5492228;0.75686275;160.958;-36.387336;28.100834;142;143;142
504;901;188;131;150;Canon G7X Mark ii;legocolor110.png;Bright Pink;340.0;0.30319149;0.7372549;150.209;-0.102828;33.142707;142;143;142
409;927;188;130;152;Canon G7X Mark ii;legocolor110.png;Bright Pink;337.0;0.30851064;0.7372549;149.85;1.0578;33.45755;142;143;142
1261;294;167;153;144;Canon G7X Mark ii;legocolor110.png;White;23.0;0.13772455;0.65490196;156.16;-5.98272;9.50668;142;143;142
1089;317;173;161;149;Canon G7X Mark ii;legocolor110.png;White;30.0;0.13872832;0.67843137;163.22;-6.99624;8.57706;142;143;142
979;384;117;133;84;Canon G7X Mark ii;legocolor110.png;Yellowish Green;80.0;0.36842105;0.52156863;122.63;-19.00596;-4.93751;142;143;142
928;388;107;122;79;Canon G7X Mark ii;legocolor110.png;Yellowish Green;81.0;0.35245902;0.47843137;112.613;-16.537596;-4.922601;142;143;142
817;299;115;100;69;Canon G7X Mark ii;legocolor110.png;Tan;40.0;0.4;0.45098039;100.951;-15.719892;12.320973;142;143;142
751;305;116;100;74;Canon G7X Mark ii;legocolor110.png;Tan;37.0;0.36206897;0.45490196;101.82;-13.68744;12.43586;142;143;142
625;255;128;25;28;Canon G7X Mark ii;legocolor110.png;Red;358.0;0.8046875;0.50196078;56.139;-13.844388;63.022097;142;143;142
576;247;103;10;18;Canon G7X Mark ii;legocolor110.png;Red;355.0;0.90291262;0.40392157;38.719;-10.193748;56.374437;142;143;142
550;361;34;38;39;Canon G7X Mark ii;legocolor110.png;Dark Bluish Grey;192.0;0.12820513;0.15294118;36.918;1.024344;-2.559086;142;143;142
451;378;33;37;38;Canon G7X Mark ii;legocolor110.png;Dark Bluish Grey;192.0;0.13157895;0.14901961;35.918;1.024344;-2.559086;142;143;142
376;347;14;14;14;Canon G7X Mark ii;legocolor110.png;Black;0.0;0.0;0.05490196;14.0;0.0;0.0;142;143;142
298;348;11;13;12;Canon G7X Mark ii;legocolor110.png;Black;150.0;0.15384615;0.05098039;12.288;-0.141696;-1.129576;142;143;142
414;427;103;100;91;Canon G7X Mark ii;legocolor110.png;Light Bluish Grey;45.0;0.11650485;0.40392157;99.871;-4.364532;2.744133;142;143;142
242;460;98;97;93;Canon G7X Mark ii;legocolor110.png;Light Bluish Grey;48.0;0.05102041;0.38431373;96.843;-1.890756;1.014689;142;143;142
1379;584;126;30;5;Canon G7X Mark ii;legocolor111.png;Orange;12.0;0.96031746;0.49411765;55.854;-25.020168;61.518042;89;93;101
1235;614;225;99;25;Canon G7X Mark ii;legocolor111.png;Orange;22.0;0.88888889;0.88235294;128.238;-50.793096;84.860274;89;93;101
1212;649;18;57;74;Canon G7X Mark ii;legocolor111.png;Medium Azure;198.0;0.75675676;0.29019608;47.277;13.147716;-25.675929;89;93;101
1022;670;18;61;78;Canon G7X Mark ii;legocolor111.png;Medium Azure;197.0;0.76923077;0.30588235;50.081;13.736148;-28.135037;89;93;101
862;532;15;111;153;Canon G7X Mark ii;legocolor111.png;Dark Azure;198.0;0.90196078;0.6;87.084;32.430672;-63.217668;89;93;101
823;532;11;107;149;Canon G7X Mark ii;legocolor111.png;Dark Azure;198.0;0.9261745;0.58431373;83.084;32.430672;-63.217668;89;93;101
802;605;109;149;148;Canon G7X Mark ii;legocolor111.png;Aqua;178.0;0.26845638;0.58431373;136.926;5.448408;-24.491102;89;93;101
758;616;118;149;141;Canon G7X Mark ii;legocolor111.png;Aqua;165.0;0.20805369;0.58431373;138.819;1.073052;-18.258263;89;93;101
760;772;138;91;23;Canon G7X Mark ii;legocolor111.png;Yellow;35.0;0.83333333;0.54117647;97.301;-36.556092;35.693023;89;93;101
718;771;158;105;25;Canon G7X Mark ii;legocolor111.png;Yellow;36.0;0.84177215;0.61960784;111.727;-42.669684;40.581421;89;93;101
640;750;193;160;89;Canon G7X Mark ii;legocolor111.png;Bright Light Yellow;41.0;0.5388601;0.75686275;161.773;-35.804316;27.386079;89;93;101
597;753;190;159;94;Canon G7X Mark ii;legocolor111.png;Bright Light Yellow;41.0;0.50526316;0.74509804;160.859;-32.894628;25.556657;89;93;101
569;856;111;64;98;Canon G7X Mark ii;legocolor111.png;Bright Pink;317.0;0.42342342;0.43529412;81.929;7.906932;25.495267;89;93;101
502;866;150;96;132;Canon G7X Mark ii;legocolor111.png;Bright Pink;320.0;0.36;0.58823529;116.25;7.749;29.59875;89;93;101
1276;439;156;116;108;Canon G7X Mark ii;legocolor111.png;White;10.0;0.30769231;0.61176471;127.048;-9.371616;25.390904;89;93;101
1100;461;191;157;148;Canon G7X Mark ii;legocolor111.png;White;13.0;0.22513089;0.74901961;166.14;-8.92488;21.80222;89;93;101
1021;534;174;195;138;Canon G7X Mark ii;legocolor111.png;Yellowish Green;82.0;0.29230769;0.76470588;182.223;-21.757716;-7.211571;89;93;101
984;537;171;196;139;Canon G7X Mark ii;legocolor111.png;Yellowish Green;86.0;0.29081633;0.76862745;182.027;-21.169284;-9.670679;89;93;101
870;461;175;162;130;Canon G7X Mark ii;legocolor111.png;Tan;43.0;0.25714286;0.68627451;162.239;-15.861588;11.191397;89;93;101
810;472;174;159;130;Canon G7X Mark ii;legocolor111.png;Tan;40.0;0.25287356;0.68235294;160.179;-14.848068;12.121017;89;93;101
710;428;211;92;94;Canon G7X Mark ii;legocolor111.png;Red;359.0;0.56398104;0.82745098;127.809;-16.634028;72.958507;89;93;101
666;426;211;67;67;Canon G7X Mark ii;legocolor111.png;Red;0.0;0.68246445;0.82745098;110.056;-21.183552;88.527888;89;93;101
633;527;85;90;94;Canon G7X Mark ii;legocolor111.png;Dark Bluish Grey;207.0;0.09574468;0.36862745;88.961;2.479188;-3.473797;89;93;101
546;540;91;96;102;Canon G7X Mark ii;legocolor111.png;Dark Bluish Grey;213.0;0.10784314;0.4;95.189;3.351012;-3.673753;89;93;101
472;472;56;57;59;Canon G7X Mark ii;legocolor111.png;Black;220.0;0.05084746;0.23137255;56.929;1.018932;-0.814733;89;93;101
418;478;54;54;56;Canon G7X Mark ii;legocolor111.png;Black;240.0;0.03571429;0.21960784;54.228;0.871824;-0.199956;89;93;101
500;530;128;119;110;Canon G7X Mark ii;legocolor111.png;Light Bluish Grey;30.0;0.140625;0.50196078;120.665;-5.24718;6.432795;89;93;101
373;546;103;102;107;Canon G7X Mark ii;legocolor111.png;Light Bluish Grey;252.0;0.04672897;0.41960784;102.869;2.032452;0.114887;89;93;101
327;462;193;89;18;Canon G7X Mark ii;legocolor112.png;Orange;24.0;0.90673575;0.75686275;112.002;-46.248984;71.035246;74;104;109
475;514;237;151;94;Canon G7X Mark ii;legocolor112.png;Orange;24.0;0.60337553;0.92941176;170.216;-37.498272;58.569568;74;104;109
576;499;68;154;187;Canon G7X Mark ii;legocolor112.png;Medium Azure;197.0;0.63636364;0.73333333;132.048;27.036384;-56.170096;74;104;109
775;505;70;158;194;Canon G7X Mark ii;legocolor112.png;Medium Azure;197.0;0.63917526;0.76078431;135.792;28.638336;-57.699584;74;104;109
833;470;44;123;189;Canon G7X Mark ii;legocolor112.png;Dark Azure;207.0;0.76719577;0.74117647;106.903;40.391724;-55.165931;74;104;109
871;467;44;122;186;Canon G7X Mark ii;legocolor112.png;Dark Azure;207.0;0.76344086;0.72941176;105.974;39.372792;-54.351198;74;104;109
918;471;157;190;199;Canon G7X Mark ii;legocolor112.png;Aqua;193.0;0.21105528;0.78039216;181.159;8.777772;-21.187443;74;104;109
959;475;166;196;204;Canon G7X Mark ii;legocolor112.png;Aqua;193.0;0.18627451;0.8;187.942;7.900536;-19.243134;74;104;109
999;508;194;163;47;Canon G7X Mark ii;legocolor112.png;Yellow;47.0;0.75773196;0.76078431;159.045;-55.12614;30.655535;74;104;109
1038;514;203;167;53;Canon G7X Mark ii;legocolor112.png;Yellow;46.0;0.73891626;0.79607843;164.768;-54.989856;33.529464;74;104;109
1094;542;192;179;111;Canon G7X Mark ii;legocolor112.png;Bright Light Yellow;50.0;0.421875;0.75294118;175.135;-31.55442;14.790605;74;104;109
1122;561;197;182;115;Canon G7X Mark ii;legocolor112.png;Bright Light Yellow;49.0;0.41624365;0.77254902;178.847;-31.412724;15.920181;74;104;109
1203;465;200;154;183;Canon G7X Mark ii;legocolor112.png;Bright Pink;322.0;0.23;0.78431373;171.06;5.87448;25.38038;74;104;109
1241;465;193;148;179;Canon G7X Mark ii;legocolor112.png;Bright Pink;319.0;0.23316062;0.75686275;164.989;6.893412;24.565647;74;104;109
304;569;172;172;174;Canon G7X Mark ii;legocolor112.png;White;240.0;0.01149425;0.68235294;172.228;0.871824;-0.199956;74;104;109
492;585;189;189;187;Canon G7X Mark ii;legocolor112.png;White;60.0;0.01058201;0.74117647;188.772;-0.871824;0.199956;74;104;109
549;709;170;197;146;Canon G7X Mark ii;legocolor112.png;Yellowish Green;92.0;0.25888325;0.77254902;183.113;-18.259596;-11.500101;74;104;109
586;709;167;191;139;Canon G7X Mark ii;legocolor112.png;Yellowish Green;88.0;0.27225131;0.74901961;177.896;-19.136832;-9.555792;74;104;109
659;764;175;161;132;Canon G7X Mark ii;legocolor112.png;Tan;40.0;0.24571429;0.68627451;161.88;-14.70096;11.50624;74;104;109
746;775;174;157;129;Canon G7X Mark ii;legocolor112.png;Tan;37.0;0.25862069;0.68235294;158.891;-14.706372;13.250593;74;104;109
803;806;165;52;46;Canon G7X Mark ii;legocolor112.png;Red;3.0;0.72121212;0.64705882;85.103;-19.238676;70.069669;74;104;109
842;806;175;50;44;Canon G7X Mark ii;legocolor112.png;Red;3.0;0.74857143;0.68627451;86.691;-21.003972;77.446993;74;104;109
929;780;79;82;91;Canon G7X Mark ii;legocolor112.png;Dark Bluish Grey;225.0;0.13186813;0.35686275;82.129;4.364532;-2.744133;74;104;109
1024;780;72;79;87;Canon G7X Mark ii;legocolor112.png;Dark Bluish Grey;212.0;0.17241379;0.34117647;77.819;4.517052;-5.103263;74;104;109
1125;639;30;30;30;Canon G7X Mark ii;legocolor112.png;Black;0.0;0.0;0.11764706;30.0;0.0;0.0;74;104;109
1199;639;31;31;31;Canon G7X Mark ii;legocolor112.png;Black;0.0;0.0;0.12156863;31.0;0.0;0.0;74;104;109
1171;542;105;113;126;Canon G7X Mark ii;legocolor112.png;Light Bluish Grey;217.0;0.16666667;0.49411765;112.09;6.84372;-6.21793;74;104;109
1265;543;117;125;138;Canon G7X Mark ii;legocolor112.png;Light Bluish Grey;217.0;0.15217391;0.54117647;124.09;6.84372;-6.21793;74;104;109
530;188;161;55;13;Canon G7X Mark ii;legocolor113.png;Orange;17.0;0.91925466;0.63137255;81.906;-33.901752;69.365438;147;146;147
642;303;169;70;15;Canon G7X Mark ii;legocolor113.png;Orange;21.0;0.9112426;0.6627451;93.331;-38.538852;66.361713;147;146;147
711;319;38;102;129;Canon G7X Mark ii;legocolor113.png;Medium Azure;198.0;0.70542636;0.50588235;85.942;21.184536;-42.045134;147;146;147
862;395;39;104;132;Canon G7X Mark ii;legocolor113.png;Medium Azure;198.0;0.70454545;0.51764706;87.757;21.767556;-42.759889;147;146;147
879;428;24;77;127;Canon G7X Mark ii;legocolor113.png;Dark Azure;209.0;0.81102362;0.49803922;66.853;29.592324;-37.582081;147;146;147
914;441;25;77;125;Canon G7X Mark ii;legocolor113.png;Dark Azure;209.0;0.8;0.49019608;66.924;28.573392;-36.767348;147;146;147
1002;475;109;139;147;Canon G7X Mark ii;legocolor113.png;Aqua;193.0;0.2585034;0.57647059;130.942;7.900536;-19.243134;147;146;147
1038;491;116;144;147;Canon G7X Mark ii;legocolor113.png;Aqua;186.0;0.21088435;0.57647059;135.97;5.42676;-17.51369;147;146;147
1134;535;149;117;30;Canon G7X Mark ii;legocolor113.png;Yellow;44.0;0.79865772;0.58431373;116.65;-42.6318;28.37095;147;146;147
1167;558;152;116;28;Canon G7X Mark ii;legocolor113.png;Yellow;43.0;0.81578947;0.59607843;116.732;-43.656144;30.930036;147;146;147
1177;627;155;139;80;Canon G7X Mark ii;legocolor113.png;Bright Light Yellow;47.0;0.48387097;0.60784314;137.058;-28.072536;15.735134;147;146;147
1214;646;153;138;79;Canon G7X Mark ii;legocolor113.png;Bright Light Yellow;48.0;0.48366013;0.6;135.759;-27.925428;15.120357;147;146;147
1361;587;148;98;127;Canon G7X Mark ii;legocolor113.png;Bright Pink;325.0;0.33783784;0.58039216;116.256;5.286048;27.839488;147;146;147
